user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,sign_up_date,sessions_count,first_session_start,last_session_start,median_session_duration_sec,median_page_clicks,pct_cancellation_sessions,pct_low_click_sessions,pct_sessions_flight_discount_offered,pct_sessions_hotel_discount_offered,flight_trips_count,total_flight_base_fare_usd,seats_sum,checked_bags_sum,discounted_flight_trips,average_flight_discount,total_distance_km,total_savings_usd,discount_flight_proportion,ADS_per_km,scaled_ADS_per_km,bargain_index,hotel_trips_count,total_hotel_cost_est_usd,median_hotel_nights,median_hotel_rate,tenure_days,age_years,total_travel_spend_est_usd
464239,1975-01-18,F,False,False,usa,columbus,CMH,2022-12-12,8,2023-01-20 01:47:00,2023-07-20 15:12:00,153.5,20.5,0.0,0.0,25.0,12.5,3,825.05,3.0,1.0,0.0,,4326.95913758255,0.0,0.0,0.0,0.0,0.0,3,941.0,3.0,139.0,220,48.5,1766.05
464542,1999-06-01,F,False,True,canada,toronto,YZD,2022-12-12,8,2023-01-14 10:12:00,2023-07-11 18:11:00,90.5,12.0,0.0,12.5,25.0,37.5,1,680.4,1.0,0.0,0.0,,3507.7518120985974,0.0,0.0,0.0,0.0,0.0,1,166.0,1.0,166.0,211,24.1,846.4
464597,1964-12-03,F,True,True,usa,richmond,RIC,2022-12-12,8,2023-01-08 16:35:00,2023-06-13 14:09:00,45.5,6.0,0.0,12.5,0.0,12.5,0,0.0,,,,,,,,,,,1,6129.0,9.0,227.0,183,58.5,6129.0
464614,1986-05-14,F,False,False,canada,calgary,YYC,2022-12-12,8,2023-01-06 04:40:00,2023-04-17 21:44:00,224.5,30.0,12.5,0.0,25.0,12.5,4,1395.1799999999998,3.0,2.0,2.0,0.05,7420.0730418643,30.451,0.5,0.004103867957659506,0.023851593323959544,0.0005962898330989886,4,1444.0,3.5,105.0,126,36.9,2839.18
464673,1974-07-12,M,True,True,usa,louisville,LOU,2022-12-12,8,2023-01-14 06:02:00,2023-07-06 14:00:00,95.5,13.0,0.0,0.0,12.5,0.0,3,1208.18,6.0,3.0,1.0,0.15,4739.0894939305945,27.1815,0.3333333333333333,0.00573559542076841,0.03333515864992729,0.0016667579324963642,2,4825.0,5.0,193.0,206,49.0,6033.18
464782,1976-06-07,F,True,True,usa,boston,BOS,2022-12-12,8,2023-01-09 20:36:00,2023-06-20 11:43:00,91.0,12.0,0.0,0.0,0.0,12.5,1,52.17,1.0,0.0,0.0,,300.16212270791965,0.0,0.0,0.0,0.0,0.0,2,532.0,2.0,113.0,190,47.0,584.17
464855,1995-07-18,F,False,True,canada,victoria,YYJ,2022-12-12,8,2023-01-17 19:54:00,2023-07-10 20:52:17,136.5,18.5,12.5,0.0,50.0,12.5,2,4974.39749999999,3.0,2.0,2.0,0.1,15773.39839632362,69.38300000000001,1.0,0.0043987350256854876,0.025565354454616163,0.0025565354454616163,2,4080.0,9.0,214.0,210,28.0,9054.39749999999
465138,1986-12-15,F,False,False,usa,birmingham,BHM,2022-12-12,8,2023-01-05 05:07:00,2023-05-18 13:28:00,109.0,14.5,0.0,0.0,12.5,25.0,4,845.97,4.0,3.0,0.0,,4717.834708587121,0.0,0.0,0.0,0.0,0.0,4,1792.0,4.0,216.0,157,36.4,2637.9700000000003
465343,1971-07-12,F,True,True,usa,los angeles,LAX,2022-12-12,8,2023-01-08 16:33:00,2023-05-27 18:49:00,132.5,18.0,0.0,0.0,37.5,12.5,2,1728.59,3.0,2.0,1.0,0.05,6218.938193670317,18.8015,0.5,0.0030232652929621188,0.01757115360975187,0.00043927884024379677,2,3189.0,3.0,319.5,166,51.9,4917.59
465531,1990-03-25,F,True,False,usa,newark,EWR,2022-12-12,8,2023-01-16 10:25:00,2023-07-02 18:32:00,105.5,14.0,0.0,0.0,12.5,25.0,2,405.71,2.0,0.0,0.0,,2164.334266011562,0.0,0.0,0.0,0.0,0.0,2,792.0,3.5,109.5,202,33.3,1197.71
465568,1974-06-22,F,True,True,usa,el paso,BIF,2022-12-12,8,2023-01-05 19:24:00,2023-07-16 18:19:00,63.5,8.5,0.0,12.5,37.5,25.0,0,0.0,,,,,,,,,,,1,657.0,3.0,219.0,216,49.1,657.0
465731,1968-01-13,F,False,False,usa,phoenix,LUF,2022-12-13,8,2023-01-07 17:33:00,2023-07-21 16:38:45,119.0,16.0,12.5,0.0,37.5,25.0,3,1677.72,3.0,0.0,1.0,,9313.203604716611,0.0,0.3333333333333333,0.0,0.0,0.0,3,2149.0,2.0,122.0,220,55.5,3826.7200000000003
466205,1985-02-28,F,True,True,usa,new york,LGA,2022-12-13,8,2023-01-05 19:34:00,2023-07-17 21:14:00,112.0,15.0,0.0,0.0,25.0,0.0,2,1349.8600000000001,2.0,2.0,0.0,,7591.327801297739,0.0,0.0,0.0,0.0,0.0,4,3073.0,2.5,147.5,216,38.4,4422.860000000001
466342,2006-11-28,M,False,False,canada,montreal,YUL,2022-12-13,8,2023-01-06 06:36:00,2023-06-16 13:08:00,62.5,8.5,0.0,0.0,0.0,12.5,0,0.0,,,,,,,,,,,2,7944.0,12.0,181.5,185,16.5,7944.0
466723,1984-05-17,F,True,False,usa,louisville,LOU,2022-12-13,8,2023-01-05 20:57:00,2023-06-28 09:01:58,175.0,20.5,12.5,0.0,50.0,12.5,4,1124.52,4.0,0.0,3.0,0.07500000000000001,6257.680133863281,27.3445,0.75,0.004369750357169251,0.02539689617739778,0.0014285754099786253,4,1532.0,1.5,216.5,197,39.1,2656.52
467007,1975-02-20,M,True,True,usa,riverside,RAL,2022-12-13,8,2023-01-04 05:34:00,2023-06-05 22:50:00,93.5,12.5,0.0,0.0,12.5,12.5,3,5049.09749999999,6.0,4.0,1.0,0.1,15236.839241982303,74.387,0.3333333333333333,0.004882049276666274,0.02837436660632348,0.0009458122202107826,2,5210.0,5.5,210.0,174,48.3,10259.097499999989
467092,2006-04-07,F,False,True,usa,los angeles,LAX,2022-12-13,8,2023-01-04 16:22:00,2023-06-23 16:06:39,78.0,10.5,12.5,0.0,12.5,25.0,1,451.03,1.0,0.0,1.0,,2599.7008346104344,0.0,1.0,0.0,0.0,0.0,1,1200.0,10.0,120.0,192,17.2,1651.03
467339,1981-06-20,F,False,True,usa,san diego,SAN,2022-12-13,8,2023-01-05 19:34:00,2023-07-13 23:51:00,68.5,9.0,0.0,0.0,12.5,0.0,3,566.14,4.0,4.0,0.0,,3494.2639964068703,0.0,0.0,0.0,0.0,0.0,2,741.0,2.5,101.0,212,42.1,1307.1399999999999
467809,1977-04-21,F,False,True,usa,reno,RNO,2022-12-14,8,2023-01-09 19:15:00,2023-06-25 18:48:00,76.5,10.5,0.0,0.0,0.0,25.0,3,1359.9699999999998,3.0,1.0,0.0,,7967.33165090722,0.0,0.0,0.0,0.0,0.0,3,704.0,1.0,134.0,193,46.2,2063.97
467892,1992-07-17,F,False,False,usa,new york,JFK,2022-12-14,8,2023-01-19 15:49:00,2023-05-26 16:28:00,146.0,16.5,12.5,0.0,12.5,25.0,4,2085.2599999999998,5.0,0.0,1.0,,9275.945562786994,0.0,0.25,0.0,0.0,0.0,5,4069.0,1.5,168.0,163,30.9,6154.26
468106,1979-01-06,F,False,False,usa,new york,LGA,2022-12-14,8,2023-01-17 12:16:00,2023-07-19 21:27:00,145.5,19.5,0.0,0.0,12.5,12.5,4,2010.3799999999999,5.0,0.0,0.0,,7742.798483624405,0.0,0.0,0.0,0.0,0.0,2,551.0,2.5,83.0,217,44.5,2561.38
468370,1990-12-27,F,False,False,usa,philadelphia,PHL,2022-12-14,8,2023-01-04 02:49:00,2023-07-01 15:22:00,106.5,14.0,0.0,0.0,12.5,0.0,2,162.39999999999998,2.0,1.0,0.0,,979.8111519243616,0.0,0.0,0.0,0.0,0.0,4,1267.0,4.0,99.5,199,32.5,1429.4
468409,1974-08-10,F,True,False,usa,jacksonville,NZC,2022-12-14,8,2023-01-08 17:18:05,2023-07-01 15:53:00,144.0,19.0,12.5,0.0,50.0,12.5,5,2085.04,6.0,3.0,2.0,0.2,8248.925027327397,39.010000000000005,0.4,0.0047291010490174154,0.02748543475882283,0.002198834780705827,5,2730.0,3.0,134.0,199,48.9,4815.04
468666,1981-07-27,F,False,True,usa,richmond,RIC,2022-12-14,10,2023-01-11 07:37:00,2023-06-10 21:19:00,147.0,20.0,0.0,0.0,40.0,10.0,3,1156.34,3.0,1.0,1.0,0.25,6349.2288194426255,167.2225,0.3333333333333333,0.026337450540123993,0.1530727026196042,0.012756058551633684,3,322.0,1.0,113.0,178,41.9,1478.34
468801,1980-04-16,F,True,True,usa,dallas,DAL,2022-12-14,8,2023-01-04 07:02:00,2023-06-21 22:00:00,87.5,11.5,0.0,0.0,37.5,12.5,3,1078.98,3.0,1.0,2.0,0.125,5642.786119404786,61.348,0.6666666666666666,0.010871934307244507,0.06318745106240933,0.005265620921867444,2,945.0,2.0,196.5,189,43.2,2023.98
468808,1978-06-13,F,False,True,canada,windsor,YQG,2022-12-14,8,2023-01-04 01:20:00,2023-06-28 20:07:00,123.5,16.5,0.0,0.0,12.5,12.5,4,1906.2399999999998,4.0,2.0,1.0,0.15,10411.397204986848,85.314,0.25,0.008194289231337396,0.04762503480648698,0.0017859388052432615,3,1259.0,2.5,136.0,196,45.0,3165.24
468832,1986-08-17,F,True,False,canada,montreal,YMX,2022-12-14,8,2023-01-13 13:38:00,2023-07-02 06:24:15,131.5,17.5,12.5,0.0,12.5,12.5,4,1495.3899999999999,5.0,3.0,1.0,,7414.690670207053,0.0,0.25,0.0,0.0,0.0,4,2044.0,3.0,127.5,200,36.9,3539.39
469237,2006-08-15,F,False,True,usa,new york,LGA,2022-12-14,8,2023-01-06 22:39:00,2023-07-02 12:42:00,75.5,10.0,0.0,0.0,25.0,12.5,0,0.0,,,,,,,,,,,1,1536.0,3.0,256.0,200,16.9,1536.0
469418,1998-10-27,F,True,True,usa,san francisco,SFO,2022-12-14,8,2023-01-05 05:09:00,2023-06-30 17:42:00,45.0,6.0,0.0,0.0,12.5,12.5,0,0.0,,,,,,,,,,,0,0.0,,,198,24.7,0.0
469440,1979-10-20,F,True,True,usa,los angeles,LAX,2022-12-14,8,2023-01-04 11:50:00,2023-07-01 20:10:00,123.5,17.0,12.5,12.5,25.0,12.5,4,1032.58,3.0,1.0,1.0,0.15,6017.361267485309,0.0,0.25,0.0,0.0,0.0,3,1751.0,2.0,167.0,199,43.7,2783.58
469464,1977-11-16,F,True,False,usa,mobile,BFM,2022-12-14,8,2023-01-07 16:19:00,2023-06-13 20:05:00,76.0,10.5,0.0,0.0,37.5,25.0,2,1208.38,4.0,3.0,0.0,,3209.333215819577,0.0,0.0,0.0,0.0,0.0,3,2293.0,3.0,129.0,181,45.6,3501.38
469699,1969-08-04,F,True,True,usa,new york,LGA,2022-12-15,9,2023-01-05 06:47:00,2023-06-16 21:42:00,93.0,12.0,0.0,11.11,11.11,11.11,1,94.0,1.0,2.0,0.0,,1163.9512039219492,0.0,0.0,0.0,0.0,0.0,2,705.0,2.5,165.0,183,53.9,799.0
469767,1976-01-22,F,True,False,usa,new york,JFK,2022-12-15,8,2023-01-16 02:22:00,2023-07-13 19:58:00,185.0,25.5,0.0,0.0,0.0,12.5,4,1603.5800000000002,5.0,3.0,0.0,,9066.799497487114,0.0,0.0,0.0,0.0,0.0,4,1797.0,2.0,176.0,210,47.5,3400.58
469824,1972-08-24,F,False,False,usa,los angeles,LAX,2022-12-15,8,2023-01-05 12:49:00,2023-06-24 11:24:00,141.0,19.0,0.0,0.0,25.0,25.0,2,190.25,2.0,2.0,0.0,,1102.1025124837183,0.0,0.0,0.0,0.0,0.0,3,2298.0,5.0,102.0,191,50.8,2488.25
471077,1967-03-28,F,True,False,usa,louisville,LOU,2022-12-15,8,2023-01-04 16:39:00,2023-07-20 21:50:00,144.0,19.5,0.0,0.0,25.0,0.0,6,1955.0,6.0,3.0,2.0,0.22499999999999998,11022.801592991456,168.9015,0.3333333333333333,0.015322919366288091,0.08905648160009601,0.006679236120007199,5,858.0,1.0,196.0,217,56.3,2813.0
471161,1983-05-25,F,False,False,usa,houston,EFD,2022-12-15,8,2023-01-07 11:50:00,2023-07-19 07:28:00,105.5,14.0,0.0,0.0,12.5,25.0,2,1133.4299999999998,3.0,3.0,1.0,0.1,4721.784781161362,54.064,0.5,0.011449907716188309,0.06654662022779648,0.003327331011389824,2,314.0,1.5,78.5,216,40.2,1447.4299999999998
471186,1974-04-10,F,True,False,usa,los angeles,LAX,2022-12-15,8,2023-01-10 07:48:00,2023-07-09 03:43:00,89.0,12.0,0.0,0.0,0.0,12.5,2,1178.48,2.0,0.0,0.0,,5975.426250490253,0.0,0.0,0.0,0.0,0.0,2,256.0,1.0,128.0,206,49.2,1434.48
471500,1997-07-27,F,False,True,usa,houston,IAH,2022-12-15,8,2023-01-05 14:45:00,2023-06-11 19:50:00,87.5,12.0,0.0,0.0,12.5,12.5,1,250.81,1.0,0.0,0.0,,1387.3266673889013,0.0,0.0,0.0,0.0,0.0,3,3708.0,6.0,210.0,178,25.9,3958.81
471565,1993-11-13,F,False,True,usa,nashville,BNA,2022-12-15,8,2023-01-06 21:15:00,2023-04-29 16:24:00,78.0,10.5,0.0,0.0,12.5,12.5,1,194.76,1.0,1.0,0.0,,1084.3201419079858,0.0,0.0,0.0,0.0,0.0,2,1625.0,7.0,134.5,135,29.5,1819.76
471649,1976-07-26,F,True,True,usa,fort worth,FTW,2022-12-16,8,2023-01-07 07:49:00,2023-06-09 08:38:00,69.0,9.5,0.0,0.0,37.5,12.5,0,0.0,,,,,,,,,,,1,152.0,4.0,38.0,175,46.9,152.0
471687,1983-04-07,F,True,False,usa,los angeles,LAX,2022-12-16,9,2023-01-05 11:29:00,2023-07-08 21:07:00,181.0,24.0,0.0,0.0,11.11,0.0,4,1691.71,5.0,2.0,0.0,,9050.522198483255,0.0,0.0,0.0,0.0,0.0,4,2531.0,2.0,183.5,204,40.3,4222.71
471717,1978-04-10,F,True,True,usa,phoenix,LUF,2022-12-16,8,2023-01-04 08:56:00,2023-05-13 01:08:00,74.0,10.0,0.0,0.0,25.0,12.5,3,764.47,3.0,1.0,0.0,,4540.106847399824,0.0,0.0,0.0,0.0,0.0,3,810.0,2.0,213.0,148,45.1,1574.47
471935,1976-03-11,F,True,False,usa,laredo,LRD,2022-12-16,9,2023-01-05 20:11:00,2023-06-25 21:48:00,109.0,15.0,0.0,0.0,0.0,11.11,2,1307.37,3.0,0.0,0.0,,4918.197471764726,0.0,0.0,0.0,0.0,0.0,3,1234.0,2.5,206.0,191,47.3,2541.37
471946,1979-04-07,F,True,True,usa,santa ana,SNA,2022-12-16,8,2023-01-12 05:36:00,2023-07-12 13:36:00,78.0,10.5,0.0,12.5,0.0,0.0,0,0.0,,,,,,,,,,,1,282.0,3.0,94.0,208,44.3,282.0
471973,1987-11-28,F,False,True,usa,sacramento,MHR,2022-12-16,8,2023-01-07 03:34:00,2023-04-25 14:52:00,57.5,7.5,0.0,0.0,25.0,25.0,0,0.0,,,,,,,,,,,0,0.0,,,130,35.4,0.0
472394,1981-11-09,F,False,False,usa,tucson,TUS,2022-12-16,8,2023-01-09 19:16:00,2023-05-20 16:07:00,97.0,13.0,0.0,0.0,25.0,0.0,1,377.85,1.0,1.0,0.0,,2350.5087709156187,0.0,0.0,0.0,0.0,0.0,2,3046.0,5.0,269.5,155,41.5,3423.85
472446,2006-10-01,F,False,False,canada,toronto,YZD,2022-12-16,8,2023-01-04 04:03:00,2023-06-05 19:13:00,120.5,16.0,0.0,0.0,25.0,0.0,2,205.27,2.0,0.0,0.0,,1163.140389419726,0.0,0.0,0.0,0.0,0.0,1,420.0,1.0,420.0,171,16.7,625.27
472614,1984-10-11,F,False,False,canada,toronto,YYZ,2022-12-16,8,2023-01-04 17:58:00,2023-06-20 04:20:00,89.5,12.0,0.0,0.0,25.0,0.0,2,782.54,2.0,1.0,1.0,0.1,4082.532981676129,10.815000000000001,0.5,0.0026490906622289633,0.015396458610675968,0.0007698229305337984,2,679.0,1.5,261.0,186,38.7,1461.54
472713,1983-03-23,F,True,True,usa,nashville,BNA,2022-12-16,9,2023-01-16 14:39:00,2023-06-15 23:47:00,132.0,18.0,0.0,0.0,22.22,55.56,4,1171.76,5.0,4.0,0.0,,5055.746643082645,0.0,0.0,0.0,0.0,0.0,4,2215.0,1.0,209.0,181,40.2,3386.76
472785,1978-04-02,M,False,False,canada,toronto,YZD,2022-12-16,8,2023-01-08 19:00:00,2023-06-27 15:11:00,100.5,13.5,0.0,0.0,12.5,0.0,3,1026.8200000000002,3.0,2.0,1.0,0.05,5942.513735454852,15.643,0.3333333333333333,0.002632387689180941,0.01529938128641681,0.0002549896881069468,2,1178.0,2.5,223.0,193,45.2,2204.82
472966,1987-05-08,F,True,False,usa,oakland,OAK,2022-12-16,9,2023-01-15 16:38:00,2023-07-20 21:26:00,50.0,7.0,0.0,0.0,0.0,11.11,2,722.9200000000001,2.0,0.0,0.0,,5138.000391223154,0.0,0.0,0.0,0.0,0.0,2,791.0,1.5,224.5,216,36.2,1513.92
473332,1974-03-27,F,True,False,usa,los angeles,LAX,2022-12-16,8,2023-01-04 19:22:00,2023-05-11 20:31:00,106.5,14.0,0.0,0.0,37.5,37.5,3,1793.63,3.0,1.0,1.0,0.1,10743.485953474796,66.514,0.3333333333333333,0.006191100382877793,0.03598254380592407,0.0011994181268641356,3,3404.0,1.0,212.0,146,49.1,5197.63
473343,1976-01-22,F,True,False,usa,kansas city,MCI,2022-12-16,8,2023-01-06 16:40:00,2023-07-13 21:06:00,130.0,17.5,0.0,0.0,12.5,0.0,3,885.02,4.0,3.0,0.0,,3829.2729665564207,0.0,0.0,0.0,0.0,0.0,3,973.0,2.0,176.0,209,47.5,1858.02
473402,1982-01-10,F,True,False,usa,los angeles,LAX,2022-12-16,8,2023-01-14 20:32:00,2023-06-06 18:47:31,151.5,20.5,12.5,0.0,12.5,25.0,3,2328.6499999999996,5.0,3.0,1.0,,7933.500112177842,0.0,0.3333333333333333,0.0,0.0,0.0,3,2374.0,4.0,109.0,172,41.4,4702.65
473467,1981-01-26,F,True,False,usa,austin,AUS,2022-12-17,9,2023-01-06 01:38:00,2023-07-14 14:48:00,137.0,19.0,0.0,0.0,0.0,33.33,3,1751.96,4.0,2.0,0.0,,6889.7506421481585,0.0,0.0,0.0,0.0,0.0,3,1179.0,2.0,157.0,209,42.5,2930.96
473568,1974-11-14,F,True,True,usa,new york,JFK,2022-12-17,8,2023-01-09 18:55:00,2023-07-13 19:30:00,67.5,9.0,0.0,0.0,37.5,25.0,1,582.32,1.0,1.0,1.0,0.1,3931.8009433102784,58.232000000000006,1.0,0.014810515801690885,0.08607840297607275,0.008607840297607276,1,271.0,1.0,271.0,208,48.7,853.32
473712,1978-07-15,F,False,False,usa,chicago,ORD,2022-12-17,8,2023-01-13 15:48:00,2023-07-16 16:02:00,175.5,23.5,0.0,0.0,12.5,0.0,5,1539.09,5.0,2.0,1.0,0.25,8764.277045748093,127.8925,0.2,0.014592475720749364,0.08481115866105186,0.004240557933052593,5,2854.0,2.5,92.0,211,45.0,4393.09
473847,1992-08-04,F,False,True,usa,chicago,MDW,2022-12-17,8,2023-01-06 18:55:00,2023-06-26 17:30:00,34.0,4.5,0.0,0.0,25.0,37.5,1,806.08,2.0,1.0,1.0,0.3,2306.204729706473,241.824,1.0,0.10485799325837766,0.6094324275948898,0.18282972827846694,1,880.0,4.0,110.0,191,30.9,1686.08
474007,2006-05-13,F,False,False,usa,chicago,ORD,2022-12-17,8,2023-01-06 17:23:00,2023-04-23 14:30:00,34.0,4.5,0.0,0.0,0.0,0.0,1,77.23,1.0,0.0,0.0,,458.49654320129576,0.0,0.0,0.0,0.0,0.0,1,0.0,,146.0,127,16.9,77.23
474120,1980-11-17,M,False,True,canada,quebec,YQB,2022-12-17,8,2023-01-21 10:19:00,2023-07-06 12:13:00,148.0,20.0,12.5,0.0,37.5,25.0,4,3291.37,6.0,2.0,1.0,,11804.035819864659,0.0,0.25,0.0,0.0,0.0,4,4556.0,4.0,197.0,201,42.6,7847.37
474239,1998-11-22,F,True,True,usa,el paso,BIF,2022-12-17,8,2023-01-07 17:53:00,2023-06-13 20:07:06,69.5,9.5,12.5,0.0,12.5,12.5,1,4280.56749999999,2.0,1.0,1.0,,14170.198179463972,0.0,1.0,0.0,0.0,0.0,0,0.0,,,178,24.6,4280.56749999999
474261,1990-05-04,F,False,False,canada,toronto,YZD,2022-12-17,8,2023-01-04 14:38:00,2023-04-24 16:37:00,110.5,15.0,0.0,0.0,37.5,12.5,1,63.7,1.0,1.0,0.0,,348.49743581167365,0.0,0.0,0.0,0.0,0.0,3,2852.0,7.0,187.0,128,33.0,2915.7
474278,1999-05-12,F,False,False,usa,portland,PWM,2022-12-17,8,2023-01-09 12:15:00,2023-03-16 22:08:00,57.0,7.5,0.0,0.0,12.5,62.5,0,0.0,,,,,,,,,,,0,0.0,,,89,23.8,0.0
474384,1982-08-27,F,True,False,usa,indianapolis,IND,2022-12-17,8,2023-01-09 11:33:00,2023-07-13 11:55:00,134.0,18.0,0.0,0.0,12.5,0.0,4,1413.17,5.0,4.0,1.0,0.3,6307.463650521204,181.572,0.25,0.028786848416478182,0.16730855100413392,0.012548141325310043,3,1315.0,1.0,128.0,208,40.9,2728.17
474464,1967-04-18,F,True,False,usa,new york,LGA,2022-12-17,8,2023-01-04 14:19:00,2023-06-04 11:47:00,85.0,11.5,0.0,0.0,25.0,12.5,3,2777.45,5.0,4.0,1.0,0.15,8233.220894830236,300.372,0.3333333333333333,0.0364829273788352,0.212037998318981,0.010601899915949049,2,1248.0,2.5,156.5,169,56.1,4025.45
474546,1971-04-25,F,True,False,usa,memphis,MEM,2022-12-17,8,2023-01-05 06:14:00,2023-06-26 10:00:00,122.0,16.5,0.0,0.0,25.0,37.5,5,2110.98,9.0,1.0,2.0,0.07500000000000001,8603.973499857755,65.0465,0.4,0.007560053503311624,0.04393887023870113,0.0013181661071610343,4,3054.0,3.5,132.5,191,52.2,5164.98
474951,1986-10-24,F,False,False,usa,jacksonville,NIP,2022-12-17,10,2023-01-11 18:19:00,2023-06-08 22:11:00,130.0,17.5,0.0,0.0,30.0,10.0,5,2108.07,6.0,2.0,1.0,0.1,8839.244001066361,96.429,0.2,0.010909190875188745,0.06340398544324727,0.0012680797088649456,5,979.0,1.0,143.0,173,36.6,3087.07
474980,1983-05-02,F,True,False,usa,columbus,CMH,2022-12-17,8,2023-01-06 20:49:00,2023-06-23 22:31:00,91.5,12.0,0.0,0.0,25.0,0.0,2,235.66,2.0,0.0,0.0,,1354.676893080015,0.0,0.0,0.0,0.0,0.0,3,2230.0,3.0,180.0,188,40.1,2465.66
475060,1992-11-08,F,False,False,usa,new york,LGA,2022-12-17,8,2023-01-15 13:50:00,2023-07-05 18:23:00,48.5,6.5,0.0,0.0,25.0,12.5,2,295.48,2.0,2.0,0.0,,2747.4478001711514,0.0,0.0,0.0,0.0,0.0,2,668.0,3.0,96.0,200,30.7,963.48
475130,1977-12-06,F,True,True,usa,milwaukee,MKE,2022-12-17,8,2023-01-07 20:47:00,2023-06-13 16:33:00,158.0,21.0,0.0,0.0,12.5,25.0,6,2323.57,10.0,5.0,1.0,0.1,7825.698414576379,12.018,0.16666666666666666,0.0015357095767471586,0.008925511411720315,0.0001487585235286719,5,1754.0,1.0,128.0,178,45.5,4077.57
475467,1988-08-09,F,False,False,usa,san antonio,SAT,2022-12-17,8,2023-01-09 15:56:00,2023-07-17 17:29:00,117.0,15.5,0.0,0.0,25.0,25.0,3,976.39,3.0,3.0,1.0,0.05,5374.22611695544,16.933500000000002,0.3333333333333333,0.00315087226169654,0.018312802599182918,0.00030521337665304863,3,1965.0,3.0,275.0,212,34.9,2941.39
475531,1986-04-26,F,False,False,usa,detroit,YIP,2022-12-17,9,2023-01-09 21:36:00,2023-06-21 16:46:00,96.0,13.0,0.0,0.0,0.0,11.11,4,1319.8,4.0,3.0,0.0,,7403.113003462786,0.0,0.0,0.0,0.0,0.0,3,649.0,1.0,134.0,186,37.2,1968.8
476081,1967-06-14,F,True,True,usa,el paso,BIF,2022-12-18,8,2023-01-07 04:27:00,2023-07-16 17:21:00,111.5,15.0,0.0,0.0,12.5,0.0,3,742.72,3.0,0.0,0.0,,3979.5623172469777,0.0,0.0,0.0,0.0,0.0,3,916.0,3.0,128.0,210,56.1,1658.72
476104,1974-01-04,F,False,True,usa,san jose,SJC,2022-12-18,8,2023-01-06 20:57:00,2023-07-12 18:02:00,165.0,22.0,0.0,0.0,0.0,0.0,6,2646.31,6.0,7.0,0.0,,15022.963790474347,0.0,0.0,0.0,0.0,0.0,7,6417.0,1.0,99.0,206,49.5,9063.31
476124,1989-04-17,F,False,False,canada,edmonton,YED,2022-12-18,8,2023-01-06 18:10:00,2023-06-27 15:07:00,45.5,6.0,0.0,0.0,12.5,12.5,3,1254.52,3.0,2.0,1.0,0.05,7509.077511110684,29.5275,0.3333333333333333,0.003932240672214412,0.022854099189653587,0.0003809016531608931,3,1253.0,3.0,150.0,191,34.2,2507.52
476173,2000-05-10,F,False,False,usa,amarillo,AMA,2022-12-18,8,2023-01-07 19:13:00,2023-05-21 21:34:00,75.5,10.0,0.0,0.0,0.0,12.5,0,0.0,,,,,,,,,,,1,3315.0,13.0,255.0,154,23.0,3315.0
476270,1973-05-09,M,False,False,canada,edmonton,YXD,2022-12-18,8,2023-01-09 22:45:00,2023-07-16 08:23:00,87.5,11.5,0.0,0.0,0.0,12.5,2,627.29,2.0,1.0,0.0,,3569.760698551341,0.0,0.0,0.0,0.0,0.0,3,2251.0,2.0,144.0,210,50.2,2878.29
476393,1972-07-10,F,True,False,canada,calgary,YYC,2022-12-18,8,2023-01-17 14:55:00,2023-05-04 19:27:00,123.0,16.5,0.0,0.0,37.5,0.0,2,933.3299999999999,2.0,1.0,0.0,,5219.2220618843085,0.0,0.0,0.0,0.0,0.0,2,581.0,1.5,187.0,137,50.8,1514.33
476436,1982-05-18,F,True,True,usa,dallas,DAL,2022-12-18,8,2023-01-17 21:22:00,2023-05-22 22:17:00,155.0,21.0,0.0,0.0,0.0,0.0,4,1198.01,4.0,2.0,0.0,,6520.0988367342925,0.0,0.0,0.0,0.0,0.0,4,1686.0,2.0,197.5,155,41.0,2884.01
476535,1975-08-19,F,False,True,canada,vancouver,YVR,2022-12-18,9,2023-01-04 17:23:00,2023-07-14 13:43:00,128.0,17.0,0.0,0.0,0.0,11.11,4,1792.21,4.0,3.0,0.0,,10006.72073622953,0.0,0.0,0.0,0.0,0.0,3,273.0,1.0,79.0,208,47.9,2065.21
476665,1985-05-25,F,True,False,usa,detroit,DET,2022-12-18,8,2023-01-25 10:49:00,2023-07-05 08:29:00,161.5,21.5,0.0,0.0,12.5,0.0,6,3649.01,9.0,4.0,1.0,0.05,9999.584467931005,17.629,0.16666666666666666,0.0017629732571925146,0.010246363090968878,8.538635909140731e-05,6,4819.0,3.0,165.5,199,38.1,8468.01
476693,1987-03-28,F,False,False,usa,los angeles,LAX,2022-12-18,8,2023-01-04 23:20:00,2023-05-25 17:12:00,138.5,18.5,0.0,0.0,12.5,12.5,4,2267.21,4.0,2.0,0.0,,13274.164764937723,0.0,0.0,0.0,0.0,0.0,4,940.0,1.5,159.5,158,36.2,3207.21
476714,1979-08-15,F,False,False,usa,columbus,CMH,2022-12-18,8,2023-01-06 04:53:00,2023-03-14 17:41:00,137.5,18.0,0.0,0.0,25.0,12.5,3,1147.6599999999999,4.0,2.0,1.0,0.05,5152.6610230904635,4.7435,0.3333333333333333,0.0009205922878961177,0.005350462805970592,8.917438009950986e-05,3,2376.0,4.5,264.0,86,43.6,3523.66
