user_id,cluster_k4_a,assigned_perk_final
514642,1,no_cancellation_fees
514660,3,free_checked_bag
514675,3,one_night_free_hotel_with_flight
514682,3,one_night_free_hotel_with_flight
514684,1,no_cancellation_fees
514689,1,free_checked_bag
514737,3,one_night_free_hotel_with_flight
514785,1,one_night_free_hotel_with_flight
514810,0,one_night_free_hotel_with_flight
514830,1,free_hotel_meal
514867,3,one_night_free_hotel_with_flight
514876,1,free_hotel_meal
514892,3,one_night_free_hotel_with_flight
514893,1,free_hotel_meal
514899,3,free_checked_bag
514925,2,one_night_free_hotel_with_flight
514926,1,one_night_free_hotel_with_flight
514931,1,no_cancellation_fees
514944,1,free_checked_bag
514951,1,free_checked_bag
514953,2,one_night_free_hotel_with_flight
514980,3,one_night_free_hotel_with_flight
514981,1,one_night_free_hotel_with_flight
515004,1,free_checked_bag
515013,1,one_night_free_hotel_with_flight
515020,3,one_night_free_hotel_with_flight
515030,1,one_night_free_hotel_with_flight
515051,3,one_night_free_hotel_with_flight
515058,3,one_night_free_hotel_with_flight
515060,3,one_night_free_hotel_with_flight
515085,2,free_checked_bag
515103,3,free_checked_bag
515124,2,one_night_free_hotel_with_flight
515131,3,one_night_free_hotel_with_flight
515139,2,one_night_free_hotel_with_flight
515161,3,free_checked_bag
515168,1,one_night_free_hotel_with_flight
515182,3,one_night_free_hotel_with_flight
515198,1,one_night_free_hotel_with_flight
515200,3,one_night_free_hotel_with_flight
515202,1,free_hotel_meal
515205,2,no_cancellation_fees
515229,2,one_night_free_hotel_with_flight
515240,1,one_night_free_hotel_with_flight
515243,1,one_night_free_hotel_with_flight
515258,3,one_night_free_hotel_with_flight
515271,3,one_night_free_hotel_with_flight
515274,3,one_night_free_hotel_with_flight
515306,3,one_night_free_hotel_with_flight
515330,1,one_night_free_hotel_with_flight
515344,3,one_night_free_hotel_with_flight
515398,3,free_checked_bag
515409,3,free_checked_bag
515421,3,one_night_free_hotel_with_flight
515423,1,one_night_free_hotel_with_flight
515436,1,one_night_free_hotel_with_flight
515478,1,one_night_free_hotel_with_flight
515490,3,free_checked_bag
515502,1,one_night_free_hotel_with_flight
515514,1,no_cancellation_fees
515516,1,no_cancellation_fees
515523,1,one_night_free_hotel_with_flight
515529,0,free_checked_bag
515530,1,no_cancellation_fees
515565,3,free_checked_bag
515578,3,one_night_free_hotel_with_flight
515580,3,one_night_free_hotel_with_flight
515586,3,one_night_free_hotel_with_flight
515610,2,free_checked_bag
515634,1,no_cancellation_fees
515639,3,one_night_free_hotel_with_flight
515645,3,free_hotel_meal
515666,3,one_night_free_hotel_with_flight
515675,0,exclusive_discounts
515684,3,free_hotel_meal
515688,3,free_checked_bag
515694,3,free_hotel_meal
515713,0,one_night_free_hotel_with_flight
515727,3,one_night_free_hotel_with_flight
515735,1,free_checked_bag
515739,1,one_night_free_hotel_with_flight
515751,3,free_checked_bag
515764,1,free_checked_bag
515778,3,one_night_free_hotel_with_flight
515802,3,one_night_free_hotel_with_flight
515818,1,free_checked_bag
515831,1,free_checked_bag
515835,3,free_checked_bag
515854,1,one_night_free_hotel_with_flight
515874,1,one_night_free_hotel_with_flight
515891,3,one_night_free_hotel_with_flight
515901,1,one_night_free_hotel_with_flight
515908,1,free_checked_bag
515941,3,one_night_free_hotel_with_flight
515947,1,one_night_free_hotel_with_flight
515953,0,one_night_free_hotel_with_flight
515974,1,one_night_free_hotel_with_flight
515985,1,one_night_free_hotel_with_flight
516001,1,one_night_free_hotel_with_flight
516004,3,free_checked_bag
516006,3,one_night_free_hotel_with_flight
516039,1,no_cancellation_fees
516053,3,free_checked_bag
516057,2,no_cancellation_fees
516061,3,one_night_free_hotel_with_flight
516076,1,no_cancellation_fees
516086,1,one_night_free_hotel_with_flight
516089,3,free_checked_bag
516092,3,one_night_free_hotel_with_flight
516105,1,one_night_free_hotel_with_flight
516117,1,free_checked_bag
516118,0,exclusive_discounts
516127,1,no_cancellation_fees
516132,2,free_checked_bag
516144,3,free_checked_bag
516150,1,one_night_free_hotel_with_flight
516152,1,one_night_free_hotel_with_flight
516176,3,free_checked_bag
516177,3,one_night_free_hotel_with_flight
516178,0,free_checked_bag
516211,2,no_cancellation_fees
516216,3,one_night_free_hotel_with_flight
516217,1,free_checked_bag
516243,1,no_cancellation_fees
516246,0,one_night_free_hotel_with_flight
516251,3,one_night_free_hotel_with_flight
516269,3,one_night_free_hotel_with_flight
516273,1,free_checked_bag
516282,1,one_night_free_hotel_with_flight
516283,2,exclusive_discounts
516287,2,one_night_free_hotel_with_flight
516290,3,one_night_free_hotel_with_flight
516296,0,one_night_free_hotel_with_flight
516301,2,one_night_free_hotel_with_flight
516340,1,one_night_free_hotel_with_flight
516351,3,one_night_free_hotel_with_flight
516368,2,free_checked_bag
516375,3,one_night_free_hotel_with_flight
516418,0,one_night_free_hotel_with_flight
516420,1,one_night_free_hotel_with_flight
516433,1,free_checked_bag
516456,3,one_night_free_hotel_with_flight
516507,1,one_night_free_hotel_with_flight
516516,1,one_night_free_hotel_with_flight
516528,0,free_hotel_meal
516543,1,one_night_free_hotel_with_flight
516556,1,free_checked_bag
516561,0,exclusive_discounts
516571,1,one_night_free_hotel_with_flight
516578,3,one_night_free_hotel_with_flight
516579,3,one_night_free_hotel_with_flight
516583,1,no_cancellation_fees
516590,0,exclusive_discounts
516593,3,one_night_free_hotel_with_flight
516594,3,one_night_free_hotel_with_flight
516614,3,one_night_free_hotel_with_flight
516616,3,one_night_free_hotel_with_flight
516620,1,no_cancellation_fees
516639,3,free_checked_bag
516647,3,one_night_free_hotel_with_flight
516679,2,no_cancellation_fees
516680,1,no_cancellation_fees
516682,1,one_night_free_hotel_with_flight
516694,1,one_night_free_hotel_with_flight
516697,1,one_night_free_hotel_with_flight
516704,3,one_night_free_hotel_with_flight
516732,3,one_night_free_hotel_with_flight
516739,1,free_checked_bag
516744,1,one_night_free_hotel_with_flight
516763,1,one_night_free_hotel_with_flight
516765,1,no_cancellation_fees
516789,3,one_night_free_hotel_with_flight
516798,1,one_night_free_hotel_with_flight
516806,2,one_night_free_hotel_with_flight
516808,3,one_night_free_hotel_with_flight
516827,3,one_night_free_hotel_with_flight
516833,1,one_night_free_hotel_with_flight
516841,0,exclusive_discounts
516862,1,one_night_free_hotel_with_flight
516933,1,one_night_free_hotel_with_flight
516939,0,exclusive_discounts
516965,3,one_night_free_hotel_with_flight
516967,1,no_cancellation_fees
516972,0,free_checked_bag
517033,1,one_night_free_hotel_with_flight
517061,3,one_night_free_hotel_with_flight
517064,3,one_night_free_hotel_with_flight
517076,3,one_night_free_hotel_with_flight
517105,1,one_night_free_hotel_with_flight
517119,3,one_night_free_hotel_with_flight
517131,2,one_night_free_hotel_with_flight
517142,1,one_night_free_hotel_with_flight
517143,1,one_night_free_hotel_with_flight
517150,3,one_night_free_hotel_with_flight
517158,1,free_checked_bag
517205,1,free_hotel_meal
517212,3,free_checked_bag
517219,1,no_cancellation_fees
517231,1,free_hotel_meal
517284,3,free_checked_bag
517324,1,free_checked_bag
517330,1,one_night_free_hotel_with_flight
517356,2,no_cancellation_fees
517370,1,one_night_free_hotel_with_flight
517392,2,one_night_free_hotel_with_flight
517393,1,one_night_free_hotel_with_flight
517397,3,one_night_free_hotel_with_flight
517403,3,free_checked_bag
517415,1,free_checked_bag
517438,3,one_night_free_hotel_with_flight
517445,1,one_night_free_hotel_with_flight
517467,0,exclusive_discounts
517486,1,one_night_free_hotel_with_flight
517491,3,one_night_free_hotel_with_flight
517543,1,no_cancellation_fees
517545,0,exclusive_discounts
517548,1,one_night_free_hotel_with_flight
517549,3,one_night_free_hotel_with_flight
517571,0,exclusive_discounts
517579,0,exclusive_discounts
517581,3,one_night_free_hotel_with_flight
517596,1,one_night_free_hotel_with_flight
517622,1,no_cancellation_fees
517633,3,one_night_free_hotel_with_flight
517653,3,free_checked_bag
517674,3,free_hotel_meal
517675,3,one_night_free_hotel_with_flight
517676,3,one_night_free_hotel_with_flight
517700,3,one_night_free_hotel_with_flight
517715,3,free_hotel_meal
517732,1,one_night_free_hotel_with_flight
517735,0,exclusive_discounts
517739,1,free_checked_bag
517743,3,one_night_free_hotel_with_flight
517772,2,one_night_free_hotel_with_flight
517776,3,free_checked_bag
517787,1,one_night_free_hotel_with_flight
517803,3,one_night_free_hotel_with_flight
517819,1,free_checked_bag
517825,3,one_night_free_hotel_with_flight
517839,3,one_night_free_hotel_with_flight
517847,3,one_night_free_hotel_with_flight
517871,1,free_checked_bag
517894,1,one_night_free_hotel_with_flight
517898,2,free_checked_bag
517925,1,free_hotel_meal
517931,3,free_hotel_meal
517961,2,free_checked_bag
517967,1,one_night_free_hotel_with_flight
517968,1,one_night_free_hotel_with_flight
518012,1,one_night_free_hotel_with_flight
518015,3,one_night_free_hotel_with_flight
518041,1,one_night_free_hotel_with_flight
518044,3,free_checked_bag
518074,1,one_night_free_hotel_with_flight
518084,0,one_night_free_hotel_with_flight
518092,3,one_night_free_hotel_with_flight
518121,3,free_hotel_meal
518127,3,one_night_free_hotel_with_flight
518135,2,one_night_free_hotel_with_flight
518191,2,no_cancellation_fees
518196,1,free_checked_bag
518211,3,free_checked_bag
518219,3,one_night_free_hotel_with_flight
518281,3,free_checked_bag
518324,3,one_night_free_hotel_with_flight
518334,1,free_checked_bag
518338,3,one_night_free_hotel_with_flight
518347,3,free_checked_bag
518348,0,exclusive_discounts
518354,1,no_cancellation_fees
518372,0,exclusive_discounts
518393,1,one_night_free_hotel_with_flight
518406,1,one_night_free_hotel_with_flight
518416,3,one_night_free_hotel_with_flight
518422,1,one_night_free_hotel_with_flight
518443,1,one_night_free_hotel_with_flight
518450,1,free_hotel_meal
518480,3,free_checked_bag
518495,0,one_night_free_hotel_with_flight
518516,3,free_checked_bag
518526,3,one_night_free_hotel_with_flight
518527,3,one_night_free_hotel_with_flight
518533,1,free_checked_bag
518535,1,one_night_free_hotel_with_flight
518541,3,one_night_free_hotel_with_flight
518567,1,one_night_free_hotel_with_flight
518579,1,one_night_free_hotel_with_flight
518582,3,one_night_free_hotel_with_flight
518585,3,free_checked_bag
518612,3,one_night_free_hotel_with_flight
518628,1,no_cancellation_fees
518629,2,one_night_free_hotel_with_flight
518639,1,one_night_free_hotel_with_flight
518642,1,free_hotel_meal
518645,1,no_cancellation_fees
518694,1,free_hotel_meal
518696,1,one_night_free_hotel_with_flight
518711,1,free_hotel_meal
518716,1,free_checked_bag
518722,3,one_night_free_hotel_with_flight
518726,1,free_checked_bag
518735,1,one_night_free_hotel_with_flight
518743,3,one_night_free_hotel_with_flight
518747,3,free_checked_bag
518751,3,one_night_free_hotel_with_flight
518756,2,no_cancellation_fees
518826,1,free_checked_bag
518827,0,free_hotel_meal
518865,3,free_checked_bag
518866,1,one_night_free_hotel_with_flight
518867,1,one_night_free_hotel_with_flight
518870,1,one_night_free_hotel_with_flight
518894,1,one_night_free_hotel_with_flight
518896,2,one_night_free_hotel_with_flight
518907,3,one_night_free_hotel_with_flight
518922,1,free_hotel_meal
518925,1,one_night_free_hotel_with_flight
518931,1,no_cancellation_fees
518954,0,exclusive_discounts
518956,1,one_night_free_hotel_with_flight
518963,1,one_night_free_hotel_with_flight
518971,0,exclusive_discounts
518998,3,free_checked_bag
519014,3,free_hotel_meal
519059,0,free_checked_bag
519079,3,one_night_free_hotel_with_flight
519089,3,free_checked_bag
519091,1,one_night_free_hotel_with_flight
519096,0,exclusive_discounts
519114,3,one_night_free_hotel_with_flight
519117,3,one_night_free_hotel_with_flight
519137,1,one_night_free_hotel_with_flight
519140,3,one_night_free_hotel_with_flight
519171,1,one_night_free_hotel_with_flight
519191,1,one_night_free_hotel_with_flight
519205,1,one_night_free_hotel_with_flight
519210,1,one_night_free_hotel_with_flight
519211,3,one_night_free_hotel_with_flight
519248,1,free_checked_bag
519254,3,one_night_free_hotel_with_flight
519260,3,free_checked_bag
519267,1,one_night_free_hotel_with_flight
519285,3,one_night_free_hotel_with_flight
519312,1,no_cancellation_fees
519313,1,free_checked_bag
519335,1,one_night_free_hotel_with_flight
519348,3,one_night_free_hotel_with_flight
519353,1,one_night_free_hotel_with_flight
519357,3,free_checked_bag
519368,1,free_checked_bag
519383,2,one_night_free_hotel_with_flight
519392,1,one_night_free_hotel_with_flight
519393,1,free_checked_bag
519406,1,no_cancellation_fees
519412,1,one_night_free_hotel_with_flight
519419,1,free_checked_bag
519430,1,one_night_free_hotel_with_flight
519446,3,one_night_free_hotel_with_flight
519469,2,one_night_free_hotel_with_flight
519515,3,free_checked_bag
519529,1,free_checked_bag
519532,1,one_night_free_hotel_with_flight
519541,1,one_night_free_hotel_with_flight
519548,1,no_cancellation_fees
519554,1,free_checked_bag
519561,1,no_cancellation_fees
519595,3,one_night_free_hotel_with_flight
519596,1,one_night_free_hotel_with_flight
519604,1,one_night_free_hotel_with_flight
519626,1,one_night_free_hotel_with_flight
519631,3,one_night_free_hotel_with_flight
519664,3,free_checked_bag
519687,1,no_cancellation_fees
519694,3,one_night_free_hotel_with_flight
519695,1,one_night_free_hotel_with_flight
519706,1,one_night_free_hotel_with_flight
519709,2,no_cancellation_fees
519718,2,one_night_free_hotel_with_flight
519722,1,one_night_free_hotel_with_flight
519725,1,free_checked_bag
519726,1,one_night_free_hotel_with_flight
519747,2,one_night_free_hotel_with_flight
519769,0,free_checked_bag
519774,1,free_checked_bag
519787,2,free_checked_bag
519799,3,free_checked_bag
519846,3,free_hotel_meal
519848,3,one_night_free_hotel_with_flight
519853,1,free_checked_bag
519859,3,one_night_free_hotel_with_flight
519885,3,one_night_free_hotel_with_flight
519888,3,one_night_free_hotel_with_flight
519893,3,one_night_free_hotel_with_flight
519896,3,one_night_free_hotel_with_flight
519897,1,no_cancellation_fees
519905,1,free_hotel_meal
519911,3,one_night_free_hotel_with_flight
519912,3,one_night_free_hotel_with_flight
519943,1,no_cancellation_fees
519955,0,exclusive_discounts
519957,1,one_night_free_hotel_with_flight
519961,3,one_night_free_hotel_with_flight
519965,3,free_checked_bag
519982,2,free_checked_bag
520054,1,free_checked_bag
520063,1,one_night_free_hotel_with_flight
520097,3,one_night_free_hotel_with_flight
520106,1,free_checked_bag
520141,3,one_night_free_hotel_with_flight
520152,3,free_checked_bag
520170,1,one_night_free_hotel_with_flight
520175,3,one_night_free_hotel_with_flight
520177,3,one_night_free_hotel_with_flight
520182,1,free_checked_bag
520188,1,one_night_free_hotel_with_flight
520193,1,one_night_free_hotel_with_flight
520225,3,one_night_free_hotel_with_flight
520244,1,one_night_free_hotel_with_flight
520248,3,one_night_free_hotel_with_flight
520250,3,one_night_free_hotel_with_flight
520256,1,one_night_free_hotel_with_flight
520265,3,one_night_free_hotel_with_flight
520277,1,one_night_free_hotel_with_flight
520291,3,one_night_free_hotel_with_flight
520298,0,exclusive_discounts
520307,1,one_night_free_hotel_with_flight
520311,3,free_checked_bag
520314,1,one_night_free_hotel_with_flight
520327,1,one_night_free_hotel_with_flight
520358,3,one_night_free_hotel_with_flight
520373,3,one_night_free_hotel_with_flight
520397,2,no_cancellation_fees
520405,1,one_night_free_hotel_with_flight
520411,1,one_night_free_hotel_with_flight
520422,0,exclusive_discounts
520429,2,free_checked_bag
520436,3,one_night_free_hotel_with_flight
520440,1,no_cancellation_fees
520480,0,one_night_free_hotel_with_flight
520491,3,free_checked_bag
520497,0,exclusive_discounts
520527,1,one_night_free_hotel_with_flight
520530,3,one_night_free_hotel_with_flight
520532,3,one_night_free_hotel_with_flight
520539,2,free_checked_bag
520556,3,free_checked_bag
520558,1,one_night_free_hotel_with_flight
520561,1,no_cancellation_fees
520603,1,no_cancellation_fees
520619,0,one_night_free_hotel_with_flight
520680,0,exclusive_discounts
520696,2,no_cancellation_fees
520708,1,one_night_free_hotel_with_flight
520719,3,one_night_free_hotel_with_flight
520733,3,one_night_free_hotel_with_flight
520745,1,one_night_free_hotel_with_flight
520762,1,one_night_free_hotel_with_flight
520770,3,one_night_free_hotel_with_flight
520771,1,one_night_free_hotel_with_flight
520780,1,no_cancellation_fees
520783,1,one_night_free_hotel_with_flight
520804,0,exclusive_discounts
520819,1,free_checked_bag
520821,1,one_night_free_hotel_with_flight
520844,1,one_night_free_hotel_with_flight
520851,3,free_checked_bag
520861,2,free_checked_bag
520877,3,one_night_free_hotel_with_flight
520878,3,one_night_free_hotel_with_flight
520882,1,one_night_free_hotel_with_flight
520885,2,free_checked_bag
520898,3,one_night_free_hotel_with_flight
520902,3,one_night_free_hotel_with_flight
520920,1,one_night_free_hotel_with_flight
520934,0,exclusive_discounts
520947,2,one_night_free_hotel_with_flight
520959,1,one_night_free_hotel_with_flight
521000,3,one_night_free_hotel_with_flight
521004,3,one_night_free_hotel_with_flight
521009,1,one_night_free_hotel_with_flight
521031,3,one_night_free_hotel_with_flight
521033,3,free_checked_bag
521044,3,one_night_free_hotel_with_flight
521060,3,one_night_free_hotel_with_flight
521062,1,no_cancellation_fees
521065,2,free_checked_bag
521066,3,one_night_free_hotel_with_flight
521070,3,free_checked_bag
521109,1,one_night_free_hotel_with_flight
521127,3,one_night_free_hotel_with_flight
521152,3,free_hotel_meal
521170,3,one_night_free_hotel_with_flight
521185,3,free_checked_bag
521186,3,one_night_free_hotel_with_flight
521187,1,no_cancellation_fees
521192,0,exclusive_discounts
521201,0,exclusive_discounts
521211,1,one_night_free_hotel_with_flight
521212,2,free_checked_bag
521235,3,one_night_free_hotel_with_flight
521250,1,one_night_free_hotel_with_flight
521259,1,one_night_free_hotel_with_flight
521282,1,one_night_free_hotel_with_flight
521286,1,one_night_free_hotel_with_flight
521293,3,one_night_free_hotel_with_flight
521295,0,one_night_free_hotel_with_flight
521298,3,one_night_free_hotel_with_flight
521309,1,free_checked_bag
521316,3,one_night_free_hotel_with_flight
521331,1,one_night_free_hotel_with_flight
521335,2,one_night_free_hotel_with_flight
521343,3,one_night_free_hotel_with_flight
521379,1,one_night_free_hotel_with_flight
521392,1,one_night_free_hotel_with_flight
521404,3,one_night_free_hotel_with_flight
521408,0,exclusive_discounts
521416,3,free_hotel_meal
521434,3,one_night_free_hotel_with_flight
521462,3,free_checked_bag
521474,1,one_night_free_hotel_with_flight
521491,2,no_cancellation_fees
521509,3,one_night_free_hotel_with_flight
521510,1,one_night_free_hotel_with_flight
521514,1,free_checked_bag
521587,3,one_night_free_hotel_with_flight
521607,3,one_night_free_hotel_with_flight
521609,1,free_checked_bag
521642,1,one_night_free_hotel_with_flight
521657,1,one_night_free_hotel_with_flight
521658,3,one_night_free_hotel_with_flight
521663,1,no_cancellation_fees
521695,1,one_night_free_hotel_with_flight
521708,3,one_night_free_hotel_with_flight
521719,1,one_night_free_hotel_with_flight
521720,3,one_night_free_hotel_with_flight
521743,3,one_night_free_hotel_with_flight
521748,1,one_night_free_hotel_with_flight
521768,1,free_hotel_meal
521785,1,one_night_free_hotel_with_flight
521814,3,one_night_free_hotel_with_flight
521818,2,one_night_free_hotel_with_flight
521859,3,one_night_free_hotel_with_flight
521865,3,free_checked_bag
521883,1,one_night_free_hotel_with_flight
521884,1,free_checked_bag
521885,1,free_checked_bag
521904,1,free_checked_bag
521921,1,free_checked_bag
521925,3,one_night_free_hotel_with_flight
521941,1,one_night_free_hotel_with_flight
521943,1,one_night_free_hotel_with_flight
521956,3,one_night_free_hotel_with_flight
521963,0,exclusive_discounts
521986,1,free_checked_bag
521992,3,free_checked_bag
521997,1,one_night_free_hotel_with_flight
522001,1,no_cancellation_fees
522005,3,one_night_free_hotel_with_flight
522062,3,one_night_free_hotel_with_flight
522086,0,exclusive_discounts
522111,2,free_checked_bag
522112,1,free_checked_bag
522115,2,free_checked_bag
522118,1,one_night_free_hotel_with_flight
522134,1,no_cancellation_fees
522152,2,free_checked_bag
522171,3,one_night_free_hotel_with_flight
522179,0,free_checked_bag
522184,1,no_cancellation_fees
522201,1,one_night_free_hotel_with_flight
522223,3,free_checked_bag
522233,2,one_night_free_hotel_with_flight
522237,3,one_night_free_hotel_with_flight
522263,0,one_night_free_hotel_with_flight
522265,3,one_night_free_hotel_with_flight
522276,1,free_hotel_meal
522286,1,one_night_free_hotel_with_flight
522315,1,free_hotel_meal
522323,3,one_night_free_hotel_with_flight
522364,1,one_night_free_hotel_with_flight
522373,1,free_checked_bag
522375,1,free_hotel_meal
522387,1,one_night_free_hotel_with_flight
522402,1,one_night_free_hotel_with_flight
522420,2,one_night_free_hotel_with_flight
522426,3,one_night_free_hotel_with_flight
522427,0,one_night_free_hotel_with_flight
522438,3,one_night_free_hotel_with_flight
522441,3,one_night_free_hotel_with_flight
522445,1,one_night_free_hotel_with_flight
522457,3,free_checked_bag
522465,0,one_night_free_hotel_with_flight
522476,3,one_night_free_hotel_with_flight
522484,3,one_night_free_hotel_with_flight
522513,3,one_night_free_hotel_with_flight
522523,1,free_checked_bag
522532,3,one_night_free_hotel_with_flight
522533,1,one_night_free_hotel_with_flight
522585,0,free_checked_bag
522607,1,one_night_free_hotel_with_flight
522624,1,one_night_free_hotel_with_flight
522631,1,free_checked_bag
522633,3,one_night_free_hotel_with_flight
522634,3,free_hotel_meal
522639,3,one_night_free_hotel_with_flight
522654,3,free_checked_bag
522687,3,free_checked_bag
522738,1,one_night_free_hotel_with_flight
522745,1,one_night_free_hotel_with_flight
522748,3,one_night_free_hotel_with_flight
522761,2,no_cancellation_fees
522788,1,one_night_free_hotel_with_flight
522800,3,one_night_free_hotel_with_flight
522809,1,free_checked_bag
522873,1,free_checked_bag
522898,1,free_checked_bag
522911,1,no_cancellation_fees
522927,1,one_night_free_hotel_with_flight
522937,3,one_night_free_hotel_with_flight
522939,1,free_checked_bag
522943,1,one_night_free_hotel_with_flight
522944,0,exclusive_discounts
522970,3,one_night_free_hotel_with_flight
522981,3,one_night_free_hotel_with_flight
522999,1,one_night_free_hotel_with_flight
523030,0,one_night_free_hotel_with_flight
523057,1,no_cancellation_fees
523073,1,one_night_free_hotel_with_flight
523077,3,one_night_free_hotel_with_flight
523090,0,free_checked_bag
523098,0,exclusive_discounts
523146,0,one_night_free_hotel_with_flight
523158,3,free_checked_bag
523209,3,free_checked_bag
523228,3,one_night_free_hotel_with_flight
523231,3,one_night_free_hotel_with_flight
523256,3,free_hotel_meal
523271,1,one_night_free_hotel_with_flight
523273,1,one_night_free_hotel_with_flight
523290,3,one_night_free_hotel_with_flight
523299,2,one_night_free_hotel_with_flight
523301,3,free_checked_bag
523335,3,one_night_free_hotel_with_flight
523338,3,free_checked_bag
523392,1,one_night_free_hotel_with_flight
523395,3,one_night_free_hotel_with_flight
523442,3,free_checked_bag
523454,3,one_night_free_hotel_with_flight
523465,1,free_hotel_meal
523474,3,one_night_free_hotel_with_flight
523484,3,one_night_free_hotel_with_flight
523503,1,free_checked_bag
523505,3,one_night_free_hotel_with_flight
523511,0,free_checked_bag
523513,3,free_checked_bag
523517,1,one_night_free_hotel_with_flight
523526,1,one_night_free_hotel_with_flight
523546,1,free_checked_bag
523559,1,one_night_free_hotel_with_flight
523612,3,one_night_free_hotel_with_flight
523619,1,one_night_free_hotel_with_flight
523657,1,one_night_free_hotel_with_flight
523666,3,one_night_free_hotel_with_flight
523686,1,free_checked_bag
523690,3,one_night_free_hotel_with_flight
523700,1,free_checked_bag
523710,3,one_night_free_hotel_with_flight
523715,2,free_checked_bag
523717,3,one_night_free_hotel_with_flight
523729,1,one_night_free_hotel_with_flight
523735,0,one_night_free_hotel_with_flight
523746,0,exclusive_discounts
523756,3,free_hotel_meal
523768,2,no_cancellation_fees
523771,1,one_night_free_hotel_with_flight
523787,1,free_checked_bag
523800,1,one_night_free_hotel_with_flight
523807,1,one_night_free_hotel_with_flight
523819,1,one_night_free_hotel_with_flight
523824,1,one_night_free_hotel_with_flight
523841,1,one_night_free_hotel_with_flight
523842,3,one_night_free_hotel_with_flight
523845,3,one_night_free_hotel_with_flight
523846,1,free_checked_bag
523860,1,one_night_free_hotel_with_flight
523866,1,one_night_free_hotel_with_flight
523877,3,one_night_free_hotel_with_flight
523887,1,one_night_free_hotel_with_flight
523913,3,free_checked_bag
523938,1,one_night_free_hotel_with_flight
523981,3,one_night_free_hotel_with_flight
524001,3,one_night_free_hotel_with_flight
524012,3,one_night_free_hotel_with_flight
524031,3,one_night_free_hotel_with_flight
524036,1,one_night_free_hotel_with_flight
524038,3,one_night_free_hotel_with_flight
524043,3,one_night_free_hotel_with_flight
524046,3,one_night_free_hotel_with_flight
524052,3,one_night_free_hotel_with_flight
524057,1,one_night_free_hotel_with_flight
524076,1,one_night_free_hotel_with_flight
524080,3,one_night_free_hotel_with_flight
524098,1,no_cancellation_fees
524116,3,one_night_free_hotel_with_flight
524120,3,one_night_free_hotel_with_flight
524151,3,one_night_free_hotel_with_flight
524167,3,free_checked_bag
524169,1,free_checked_bag
524172,1,no_cancellation_fees
524180,3,free_hotel_meal
524194,2,one_night_free_hotel_with_flight
524200,3,one_night_free_hotel_with_flight
524211,3,one_night_free_hotel_with_flight
524214,1,one_night_free_hotel_with_flight
524226,3,exclusive_discounts
524244,3,one_night_free_hotel_with_flight
524251,3,free_checked_bag
524278,1,free_checked_bag
524313,3,one_night_free_hotel_with_flight
524318,1,no_cancellation_fees
524328,1,free_checked_bag
524358,2,free_checked_bag
524365,3,one_night_free_hotel_with_flight
524383,1,one_night_free_hotel_with_flight
524407,3,one_night_free_hotel_with_flight
524412,3,free_hotel_meal
524419,1,free_hotel_meal
524448,2,exclusive_discounts
524473,0,exclusive_discounts
524484,1,free_checked_bag
524511,3,one_night_free_hotel_with_flight
524572,1,one_night_free_hotel_with_flight
524606,1,exclusive_discounts
524607,3,free_hotel_meal
524615,3,one_night_free_hotel_with_flight
524620,1,one_night_free_hotel_with_flight
524628,1,one_night_free_hotel_with_flight
524637,3,one_night_free_hotel_with_flight
524644,1,free_hotel_meal
524650,1,one_night_free_hotel_with_flight
524663,1,one_night_free_hotel_with_flight
524668,3,one_night_free_hotel_with_flight
524682,1,one_night_free_hotel_with_flight
524722,3,free_checked_bag
524728,1,free_checked_bag
524739,1,one_night_free_hotel_with_flight
524766,1,free_checked_bag
524797,1,no_cancellation_fees
524805,3,free_checked_bag
524807,1,free_checked_bag
524821,2,free_checked_bag
524834,3,free_checked_bag
524842,1,one_night_free_hotel_with_flight
524849,1,one_night_free_hotel_with_flight
524861,3,one_night_free_hotel_with_flight
524880,1,no_cancellation_fees
524885,1,no_cancellation_fees
524895,1,one_night_free_hotel_with_flight
524909,1,one_night_free_hotel_with_flight
524913,1,free_hotel_meal
524923,1,one_night_free_hotel_with_flight
524926,3,one_night_free_hotel_with_flight
524929,3,one_night_free_hotel_with_flight
524940,1,free_hotel_meal
524980,2,exclusive_discounts
525022,2,no_cancellation_fees
525034,1,one_night_free_hotel_with_flight
525043,1,one_night_free_hotel_with_flight
525053,3,one_night_free_hotel_with_flight
525056,3,one_night_free_hotel_with_flight
525081,0,one_night_free_hotel_with_flight
525089,3,one_night_free_hotel_with_flight
525102,3,one_night_free_hotel_with_flight
525106,1,one_night_free_hotel_with_flight
525168,1,one_night_free_hotel_with_flight
525175,1,one_night_free_hotel_with_flight
525176,1,one_night_free_hotel_with_flight
525201,3,one_night_free_hotel_with_flight
525212,3,one_night_free_hotel_with_flight
525227,3,one_night_free_hotel_with_flight
525234,2,free_hotel_meal
525244,1,free_hotel_meal
525265,3,one_night_free_hotel_with_flight
525281,3,one_night_free_hotel_with_flight
525308,1,free_checked_bag
525323,1,one_night_free_hotel_with_flight
525332,2,one_night_free_hotel_with_flight
525356,3,free_checked_bag
525377,1,no_cancellation_fees
525379,1,no_cancellation_fees
525389,1,one_night_free_hotel_with_flight
525405,1,one_night_free_hotel_with_flight
525410,3,one_night_free_hotel_with_flight
525415,1,one_night_free_hotel_with_flight
525447,2,one_night_free_hotel_with_flight
525488,2,free_checked_bag
525515,3,free_checked_bag
